cik,ticker,company,sic,afs,form,period,priceable
1501796,AURA,"AURA BIOSCIENCES, INC.",2836,4-NON,10-Q,20250630,Y
1501989,CTMX,"CYTOMX THERAPEUTICS, INC.",2834,2-ACC,10-Q,20250630,Y
1502292,PRHI,"CONIFER HOLDINGS, INC.",6331,4-NON,10-Q,20250630,Y
1502377,CTGO,"CONTANGO ORE, INC.",1040,4-NON,10-Q,20250630,Y
1502557,KPEA,KUN PENG INTERNATIONAL LTD.,8200,4-NON,10-Q,20250630,Y
1502966,FUNI,"HYPHA LABS, INC.",8734,4-NON,10-Q,20250630,Y
1503274,QTRX,QUANTERIX CORP,3826,2-ACC,10-Q,20250630,Y
1503658,WNHK,LIQUIDVALUE DEVELOPMENT INC.,6500,4-NON,10-Q,20250630,Y
1503802,KPTI,KARYOPHARM THERAPEUTICS INC.,2834,2-ACC,10-Q,20250630,Y
1504008,BKU,"BANKUNITED, INC.",6035,1-LAF,10-Q,20250630,Y
1504461,NGL,NGL ENERGY PARTNERS LP,4922,2-ACC,10-Q,20250630,Y
1504619,PFLT,PENNANTPARK FLOATING RATE CAPITAL LTD.,,1-LAF,10-Q,20250630,Y
1504678,LOOP,"LOOP INDUSTRIES, INC.",2800,4-NON,10-Q,20250531,Y
1504776,WRBY,WARBY PARKER INC.,3851,1-LAF,10-Q,20250630,Y
1505155,UPLD,"UPLAND SOFTWARE, INC.",7372,2-ACC,10-Q,20250630,Y
1505497,BRTX,"BIORESTORATIVE THERAPIES, INC.",8090,4-NON,10-Q,20250630,Y
1505732,BWFG,"BANKWELL FINANCIAL GROUP, INC.",6022,2-ACC,10-Q,20250630,Y
1505952,DOMO,"DOMO, INC.",7372,2-ACC,10-Q,20250731,Y
1506251,CTXR,"CITIUS PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20250630,Y
1506293,PINS,"PINTEREST, INC.",7370,1-LAF,10-Q,20250630,Y
1506307,KMI,"KINDER MORGAN, INC.",4922,1-LAF,10-Q,20250630,Y
1506492,NUWE,"NUWELLIS, INC.",3845,4-NON,10-Q,20250630,Y
1506983,GCTK,"GLUCOTRACK, INC.",3841,4-NON,10-Q,20250630,Y
1507079,FND,"FLOOR & DECOR HOLDINGS, INC.",5211,1-LAF,10-Q,20250630,Y
1507605,MARA,"MARA HOLDINGS, INC.",6199,1-LAF,10-Q,20250630,Y
1507957,IPWR,IDEAL POWER INC.,3674,4-NON,10-Q,20250630,Y
1508655,TSLX,"SIXTH STREET SPECIALTY LENDING, INC.",,1-LAF,10-Q,20250630,Y
1509223,,"MOATABLE, INC.",7372,4-NON,10-Q,20250630,N
1509261,RZLT,"REZOLUTE, INC.",2834,4-NON,10-K,20250630,Y
1509470,NSLR,SURO CAPITAL CORP.,,4-NON,10-Q,20250630,Y
1509589,,"CIVITAS RESOURCES, INC.",1311,1-LAF,10-Q,20250630,N
1509745,CYPH,"LEAP THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1509991,KOS,KOSMOS ENERGY LTD.,1311,1-LAF,10-Q,20250630,Y
1510295,MPC,MARATHON PETROLEUM CORP,2911,1-LAF,10-Q,20250630,Y
1510964,CVSI,"CV SCIENCES, INC.",2834,4-NON,10-Q,20250630,Y
1511337,RLJ,RLJ LODGING TRUST,6798,1-LAF,10-Q,20250630,Y
1511737,UI,UBIQUITI INC.,3663,1-LAF,10-K,20250630,Y
1511820,STEK,STEMTECH CORP,5122,4-NON,10-Q,20250331,Y
1512228,NB,NIOCORP DEVELOPMENTS LTD,1000,4-NON,10-K,20250630,Y
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",4700,2-ACC,10-Q,20250630,Y
1512673,XYZ,"BLOCK, INC.",7372,1-LAF,10-Q,20250630,Y
1512762,CHRS,"COHERUS ONCOLOGY, INC.",2836,2-ACC,10-Q,20250630,Y
1512922,PETV,"PETVIVO HOLDINGS, INC.",3841,4-NON,10-Q,20250630,Y
1512931,,MONROE CAPITAL CORP,,4-NON,10-Q,20250630,N
1513363,FDUS,FIDUS INVESTMENT CORP,,2-ACC,10-Q,20250630,Y
1513525,ADIL,"ADIAL PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20250630,Y
1513761,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,4400,1-LAF,10-Q,20250630,Y
1514183,SILO,"SILO PHARMA, INC.",2834,4-NON,10-Q,20250630,Y
1514281,MITT,"AG MORTGAGE INVESTMENT TRUST, INC.",6798,2-ACC,10-Q,20250630,Y
1514416,BAND,BANDWIDTH INC.,7372,2-ACC,10-Q,20250630,Y
1514443,AGSS,"AMERIGUARD SECURITY SERVICES, INC.",7381,4-NON,10-Q,20250630,Y
1514705,SXC,"SUNCOKE ENERGY, INC.",3312,1-LAF,10-Q,20250630,Y
1514743,,"IF BANCORP, INC.",6035,4-NON,10-K,20250630,N
1514991,AMCX,AMC NETWORKS INC.,4841,2-ACC,10-Q,20250630,Y
1515139,WAST,WASTE ENERGY CORP.,7389,4-NON,10-Q,20250630,Y
1515156,ARQ,"ARQ, INC.",2890,2-ACC,10-Q,20250630,Y
1515317,MAGE,MAGELLAN COPPER & GOLD CORP,1000,4-NON,10-Q,20250630,Y
1515673,RARE,ULTRAGENYX PHARMACEUTICAL INC.,2834,1-LAF,10-Q,20250630,Y
1515816,,"PLYMOUTH INDUSTRIAL REIT, INC.",6798,1-LAF,10-Q,20250630,N
1516513,DOCS,"DOXIMITY, INC.",7371,1-LAF,10-Q,20250630,Y
1516551,SKYE,"SKYE BIOSCIENCE, INC.",2834,4-NON,10-Q,20250630,Y
1516899,YTRA,"YATRA ONLINE, INC.",4700,2-ACC,20-F,20250331,Y
1516912,OBK,"ORIGIN BANCORP, INC.",6022,1-LAF,10-Q,20250630,Y
1517022,AKBA,"AKEBIA THERAPEUTICS, INC.",2834,2-ACC,10-Q,20250630,Y
1517175,CHEF,"CHEFS' WAREHOUSE, INC.",5141,1-LAF,10-Q,20250630,Y
1517228,VISN,"COMMSCOPE HOLDING COMPANY, INC.",3663,1-LAF,10-Q,20250630,Y
1517302,APAM,ARTISAN PARTNERS ASSET MANAGEMENT INC.,6282,1-LAF,10-Q,20250630,Y
1517375,SPT,"SPROUT SOCIAL, INC.",7372,1-LAF,10-Q,20250630,Y
1517389,JFIL,"JUBILANT FLAME INTERNATIONAL, LTD",7371,4-NON,10-Q,20250531,Y
1517413,FSLY,"FASTLY, INC.",7372,1-LAF,10-Q,20250630,Y
1517681,PPCB,"PROPANC BIOPHARMA, INC.",2834,4-NON,10-K,20250630,Y
1518336,DREM,DREAM HOMES & DEVELOPMENT CORP.,1531,4-NON,10-Q,20250630,Y
1518461,AMPG,"AMPLITECH GROUP, INC.",3669,4-NON,10-Q,20250630,Y
1518621,ORC,"ORCHID ISLAND CAPITAL, INC.",6798,2-ACC,10-Q,20250630,Y
1518715,MCHB,"HOMESTREET, INC.",6022,2-ACC,10-Q,20250630,Y
1519061,TSEOQ,TRINSEO PLC,2821,2-ACC,10-Q,20250630,Y
1519401,RM,REGIONAL MANAGEMENT CORP.,6141,2-ACC,10-Q,20250630,Y
1519449,SKWD,"SKYWARD SPECIALTY INSURANCE GROUP, INC.",6331,1-LAF,10-Q,20250630,Y
1519472,SMXT,"SOLARMAX TECHNOLOGY, INC.",1700,4-NON,10-Q,20250630,Y
1519751,FBIN,"FORTUNE BRANDS INNOVATIONS, INC.",2430,1-LAF,10-Q,20250630,Y
1520006,MTDR,MATADOR RESOURCES CO,1311,1-LAF,10-Q,20250630,Y
1520118,MWAI,"MEDWELLAI, INC.",6199,4-NON,10-K,20250630,Y
1520262,ALKS,ALKERMES PLC.,2834,1-LAF,10-Q,20250630,Y
1520358,MAMA,"MAMA'S CREATIONS, INC.",2013,2-ACC,10-Q,20250731,Y
1520697,ACHC,"ACADIA HEALTHCARE COMPANY, INC.",8093,1-LAF,10-Q,20250630,Y
1521036,LNTH,"LANTHEUS HOLDINGS, INC.",2835,1-LAF,10-Q,20250630,Y
1521332,APTV,APTIV PLC,3714,1-LAF,10-Q,20250630,Y
1521945,,"PROSPECT FLOATING RATE & ALTERNATIVE INCOME FUND, INC.",,4-NON,10-K,20250630,N
1521951,FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC.",6022,2-ACC,10-Q,20250630,Y
1522540,MQ,"MARQETA, INC.",7372,1-LAF,10-Q,20250630,Y
1522727,USAC,"USA COMPRESSION PARTNERS, LP",4922,1-LAF,10-Q,20250630,Y
1522767,MRMD,MARIMED INC.,2833,4-NON,10-Q,20250630,Y
1524025,TLYS,"TILLY'S, INC.",5600,2-ACC,10-Q,20250731,Y
1524358,VAC,MARRIOTT VACATIONS WORLDWIDE CORP,6531,1-LAF,10-Q,20250630,Y
1524472,XYL,XYLEM INC.,3561,1-LAF,10-Q,20250630,Y
1525221,VTOL,BRISTOW GROUP INC.,4522,1-LAF,10-Q,20250630,Y
1525306,FSTJ,FIRST AMERICA RESOURCES CORP,5065,4-NON,10-Q,20250630,Y
1525769,PLAY,"DAVE & BUSTER'S ENTERTAINMENT, INC.",5812,1-LAF,10-Q,20250731,Y
1526113,GNL,"GLOBAL NET LEASE, INC.",6798,1-LAF,10-Q,20250630,Y
1526119,VSTM,"VERASTEM, INC.",2834,4-NON,10-Q,20250630,Y
1526243,PPTA,PERPETUA RESOURCES CORP.,1040,4-NON,10-Q,20250630,Y
1526520,TRIP,"TRIPADVISOR, INC.",7370,1-LAF,10-Q,20250630,Y
1527166,CG,CARLYLE GROUP INC.,6282,1-LAF,10-Q,20250630,Y
1527352,NXL,"NEXALIN TECHNOLOGY, INC.",3845,4-NON,10-Q,20250630,Y
1527469,ATH-PA,ATHENE HOLDING LTD.,6311,4-NON,10-Q,20250630,Y
1527541,WHLR,"WHEELER REAL ESTATE INVESTMENT TRUST, INC.",6798,4-NON,10-Q,20250630,Y
1527590,RC,READY CAPITAL CORP,6798,1-LAF,10-Q,20250630,Y
1527599,SYBX,"SYNLOGIC, INC.",2834,4-NON,10-Q,20250630,Y
1527613,CIMG,CIMG INC.,5900,4-NON,10-Q,20250331,Y
1527702,IQST,IQSTEL INC,4813,4-NON,10-Q,20250630,Y
1527728,LNAI,LUNAI BIOWORKS INC.,2834,4-NON,10-K,20250630,Y
1527753,PSNL,"PERSONALIS, INC.",8071,4-NON,10-Q,20250630,Y
1528115,ANNX,"ANNEXON, INC.",2834,4-NON,10-Q,20250630,Y
1528129,,"VITAL ENERGY, INC.",1311,1-LAF,10-Q,20250630,N
1528287,NPCE,NEUROPACE INC,3841,4-NON,10-Q,20250630,Y
1528356,GNE,GENIE ENERGY LTD.,4931,2-ACC,10-Q,20250630,Y
1528396,GWRE,"GUIDEWIRE SOFTWARE, INC.",7372,1-LAF,10-K,20250731,Y
1528849,RH,RH,5712,1-LAF,10-Q,20250731,Y
1528985,INRE,"INLAND REAL ESTATE INCOME TRUST, INC.",6798,4-NON,10-Q,20250630,Y
1529113,XTIA,"XTI AEROSPACE, INC.",7371,4-NON,10-Q,20250630,Y
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",7372,1-LAF,10-Q,20250630,Y
1529377,ACRE,ARES COMMERCIAL REAL ESTATE CORP,6798,2-ACC,10-Q,20250630,Y
1529628,SND,"SMART SAND, INC.",1400,4-NON,10-Q,20250630,Y
1529864,ENVA,"ENOVA INTERNATIONAL, INC.",6141,1-LAF,10-Q,20250630,Y
1530185,ATVK,"AMERITEK VENTURES, INC.",3714,4-NON,10-Q,20250630,Y
1530249,FSBW,"FS BANCORP, INC.",6036,2-ACC,10-Q,20250630,Y
1530721,CPRI,CAPRI HOLDINGS LTD,3100,1-LAF,10-Q,20250630,Y
1530746,KAYS,"KAYA HOLDINGS, INC.",2834,4-NON,10-Q,20250630,Y
1530766,STEX,"BIOSIG TECHNOLOGIES, INC.",3845,4-NON,10-Q,20250630,Y
1530804,TROX,TRONOX HOLDINGS PLC,2810,1-LAF,10-Q,20250630,Y
1530950,POST,"POST HOLDINGS, INC.",2040,1-LAF,10-Q,20250630,Y
1530979,HNST,"HONEST COMPANY, INC.",5961,2-ACC,10-Q,20250630,Y
1531031,ESQ,"ESQUIRE FINANCIAL HOLDINGS, INC.",6029,2-ACC,10-Q,20250630,Y
1531152,BJ,"BJ'S WHOLESALE CLUB HOLDINGS, INC.",5331,1-LAF,10-Q,20250731,Y
1531177,SGHT,"SIGHT SCIENCES, INC.",3841,4-NON,10-Q,20250630,Y
1532286,NINE,"NINE ENERGY SERVICE, INC.",1389,4-NON,10-Q,20250630,Y
1532383,VNJA,VANJIA CORP,1531,4-NON,10-Q,20250630,Y
1532619,PW,POWER REIT,6798,4-NON,10-Q,20250630,Y
1532961,,"NV5 GLOBAL, INC.",7380,1-LAF,10-Q,20250630,N
1533040,PHIO,PHIO PHARMACEUTICALS CORP.,2834,4-NON,10-Q,20250630,Y
1533357,DTII,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,1040,4-NON,10-K,20250430,Y
1533615,XRN,GLOBAL MEDICAL REIT INC.,6798,1-LAF,10-Q,20250630,Y
1533743,PCSA,"PROCESSA PHARMACEUTICALS, INC.",2834,4-NON,10-Q,20250630,Y
1533758,,HUGHES SATELLITE SYSTEMS CORP,4899,4-NON,10-Q,20250630,N
1533924,AMPY,AMPLIFY ENERGY CORP.,1311,2-ACC,10-Q,20250630,Y
1533998,DRIO,DARIOHEALTH CORP.,3841,4-NON,10-Q,20250630,Y
1534120,AVTX,"AVALO THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1534133,CALC,"CALCIMEDICA, INC.",2834,4-NON,10-Q,20250630,Y
1534154,AUID,AUTHID INC.,7372,4-NON,10-Q,20250630,Y
1534254,CION,CION INVESTMENT CORP,,2-ACC,10-Q,20250630,Y
1534504,PBF,PBF ENERGY INC.,2911,1-LAF,10-Q,20250630,Y
1534525,XBIO,"XENETIC BIOSCIENCES, INC.",2834,4-NON,10-Q,20250630,Y
1534675,TGLS,TECNOGLASS INC.,3211,1-LAF,10-Q,20250630,Y
1534701,PSX,PHILLIPS 66,2911,1-LAF,10-Q,20250630,Y
1534708,BLNE,"BEELINE HOLDINGS, INC.",6162,4-NON,10-Q,20250630,Y
1534969,SERA,"SERA PROGNOSTICS, INC.",8071,4-NON,10-Q,20250630,Y
1535527,CRWD,"CROWDSTRIKE HOLDINGS, INC.",7372,1-LAF,10-Q,20250731,Y
1535778,MSIF,"MSC INCOME FUND, INC.",,4-NON,10-Q,20250630,Y
1535929,VOYA,"VOYA FINANCIAL, INC.",6311,1-LAF,10-Q,20250630,Y
1535955,LPCN,LIPOCINE INC.,2834,4-NON,10-Q,20250630,Y
1537054,GOGO,GOGO INC.,4899,1-LAF,10-Q,20250630,Y
1537435,TGEN,TECOGEN INC.,3585,4-NON,10-Q,20250630,Y
1538263,HTB,"HOMETRUST BANCSHARES, INC.",6035,2-ACC,10-Q,20250630,Y
1538379,IBTA,"IBOTTA, INC.",7310,4-NON,10-Q,20250630,Y
1538495,ETST,"EARTH SCIENCE TECH, INC.",2834,4-NON,10-Q,20250630,Y
1538716,OPRT,OPORTUN FINANCIAL CORP,6199,2-ACC,10-Q,20250630,Y
1538849,CAPL,CROSSAMERICA PARTNERS LP,5172,2-ACC,10-Q,20250630,Y
1538990,,STORE CAPITAL LLC,6798,4-NON,10-Q,20250630,N
1539029,,"CLEARSIDE BIOMEDICAL, INC.",2834,4-NON,10-Q,20250630,N
1539638,TFIN,"TRIUMPH FINANCIAL, INC.",6022,1-LAF,10-Q,20250630,Y
1539838,FANG,"DIAMONDBACK ENERGY, INC.",1311,1-LAF,10-Q,20250630,Y
1539850,STCB,"STARCO BRANDS, INC.",7311,4-NON,10-Q,20250630,Y
1540013,,QUIPT HOME MEDICAL CORP.,8090,2-ACC,10-Q,20250630,N
1540159,EDSA,"EDESA BIOTECH, INC.",2834,4-NON,10-Q,20250630,Y
1540684,ATLX,ATLAS LITHIUM CORP,1400,4-NON,10-Q,20250630,Y
1541119,SFBC,"SOUND FINANCIAL BANCORP, INC.",6035,4-NON,10-Q,20250630,Y
1541157,AKTX,AKARI THERAPEUTICS PLC,2834,4-NON,10-Q,20250630,Y
1541401,ESRT,"EMPIRE STATE REALTY TRUST, INC.",6798,1-LAF,10-Q,20250630,Y
1542447,,"RREEF PROPERTY TRUST, INC.",6798,4-NON,10-Q,20250630,N
1543151,UBER,"UBER TECHNOLOGIES, INC",7389,1-LAF,10-Q,20250630,Y
1543418,TMQ,TRILOGY METALS INC.,1040,4-NON,10-Q,20250531,Y
1543623,,US NUCLEAR CORP.,3829,4-NON,10-Q,20250331,N
1543637,NUMD,"NU-MED PLUS, INC.",3841,4-NON,10-Q,20250630,Y
1543652,FFLO,"FREE FLOW USA, INC.",5531,4-NON,10-Q,20250630,Y
1544190,,"SHEPHERD'S FINANCE, LLC",6153,4-NON,10-Q,20250630,N
1544206,CGBD,"CARLYLE SECURED LENDING, INC.",,1-LAF,10-Q,20250630,Y
1544227,TPST,"TEMPEST THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1544400,,NFINITI INC.,1382,4-NON,10-Q,20250731,N
1544522,FRSH,FRESHWORKS INC.,7372,1-LAF,10-Q,20250630,Y
1545654,,"ALEXANDER & BALDWIN, INC.",6798,1-LAF,10-Q,20250630,N
1546296,IPDN,"PROFESSIONAL DIVERSITY NETWORK, INC.",7370,4-NON,10-Q,20250630,Y
1546417,BLMN,"BLOOMIN' BRANDS, INC.",5812,1-LAF,10-Q,20250630,Y
1546652,OUNZ,VANECK MERK GOLD ETF,6221,1-LAF,10-Q,20250731,Y
1546853,SKKY,"SKKYNET CLOUD SYSTEMS, INC.",7372,4-NON,10-Q,20250731,Y
1547459,NGVC,"NATURAL GROCERS BY VITAMIN COTTAGE, INC.",5411,2-ACC,10-Q,20250630,Y
1547546,LFT,"LUMENT FINANCE TRUST, INC.",6798,4-NON,10-Q,20250630,Y
1547903,NMIH,"NMI HOLDINGS, INC.",6351,1-LAF,10-Q,20250630,Y
1549084,CHRN,"EKSO BIONICS HOLDINGS, INC.",3569,4-NON,10-Q,20250630,Y
1549107,MANU,MANCHESTER UNITED PLC,7900,2-ACC,20-F,20250630,Y
1549145,BIOF,"BLUE BIOFUELS, INC.",2860,4-NON,10-Q,20250630,Y
1549346,SSTK,"SHUTTERSTOCK, INC.",7374,1-LAF,10-Q,20250630,Y
1549595,NRIX,"NURIX THERAPEUTICS, INC.",2834,1-LAF,10-Q,20250531,Y
1549631,QURT,"QUARTA-RAD, INC.",3823,4-NON,10-Q,20250630,Y
1549966,SAMG,SILVERCREST ASSET MANAGEMENT GROUP INC.,6282,2-ACC,10-Q,20250630,Y
1550453,TRLC,TRILINC GLOBAL IMPACT FUND LLC,6199,4-NON,10-Q,20250630,Y
1550695,,PERFORMANT HEALTHCARE INC,7380,2-ACC,10-Q,20250630,N
1550913,MKZR,"MACKENZIE REALTY CAPITAL, INC.",6798,4-NON,10-K,20250630,Y
1551152,ABBV,ABBVIE INC.,2834,1-LAF,10-Q,20250630,Y
1551182,ETN,EATON CORP PLC,3590,1-LAF,10-Q,20250630,Y
1551306,PGNY,"PROGYNY, INC.",8090,1-LAF,10-Q,20250630,Y
1551901,SCM,STELLUS CAPITAL INVESTMENT CORP,,4-NON,10-Q,20250630,Y
1552000,MPLX,MPLX LP,4610,1-LAF,10-Q,20250630,Y
1552033,TRU,TRANSUNION,7320,1-LAF,10-Q,20250630,Y
1552198,WHF,"WHITEHORSE FINANCE, INC.",,2-ACC,10-Q,20250630,Y
1552275,SUN,SUNOCO LP,2911,1-LAF,10-Q,20250630,Y
1552493,,CNH INDUSTRIAL CAPITAL LLC,6159,4-NON,10-Q,20250630,N
1552797,DKL,"DELEK LOGISTICS PARTNERS, LP",4610,2-ACC,10-Q,20250630,Y
1552800,TTSH,"TILE SHOP HOLDINGS, INC.",5700,2-ACC,10-Q,20250630,Y
1553079,ESBA,"EMPIRE STATE REALTY OP, L.P.",6798,1-LAF,10-Q,20250630,Y
1553404,,PACIFIC GREEN TECHNOLOGIES INC.,4955,4-NON,10-Q,20240630,N
1553643,RLMD,"RELMADA THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1553788,SBEV,"SPLASH BEVERAGE GROUP, INC.",2080,4-NON,10-K,20241231,Y
1554818,AUUD,AUDDIA INC.,7374,4-NON,10-Q,20250630,Y
1554859,,"SEMLER SCIENTIFIC, INC.",3845,4-NON,10-Q,20250630,N
1555279,MASS,908 DEVICES INC.,3829,4-NON,10-Q,20250630,Y
1555280,ZTS,ZOETIS INC.,2834,1-LAF,10-Q,20250630,Y
1556593,RITM,RITHM CAPITAL CORP.,6798,1-LAF,10-Q,20250630,Y
1556727,FNWB,FIRST NORTHWEST BANCORP,6036,2-ACC,10-Q,20250630,Y
1556739,THRY,"THRYV HOLDINGS, INC.",7310,2-ACC,10-Q,20250630,Y
1556801,MYCB,"MY CITY BUILDERS, INC.",6500,4-NON,10-Q,20250430,Y
1557376,ZEOX,"ZEO SCIENTIFIX, INC.",2836,4-NON,10-Q,20250731,Y
1557746,ACRS,"ACLARIS THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1558569,ISPC,ISPECIMEN INC.,8731,4-NON,10-Q,20250630,Y
1558740,WNLV,WINVEST GROUP LTD,7812,4-NON,10-Q,20250630,Y
1559053,PRTA,PROTHENA CORP PUBLIC LTD CO,2834,1-LAF,10-Q,20250630,Y
1559432,TXO,"TXO PARTNERS, L.P.",1311,2-ACC,10-Q,20250630,Y
1559720,ABNB,"AIRBNB, INC.",7340,1-LAF,10-Q,20250630,Y
1559865,EVTC,"EVERTEC, INC.",7374,1-LAF,10-Q,20250630,Y
1560143,WYTC,WYTEC INTERNATIONAL INC,4822,4-NON,10-Q,20250630,Y
1560258,ECOR,"ELECTROCORE, INC.",3845,4-NON,10-Q,20250630,Y
1560293,TNON,"TENON MEDICAL, INC.",3841,4-NON,10-Q,20250630,Y
1560327,RPD,"RAPID7, INC.",7372,1-LAF,10-Q,20250630,Y
1560385,FWONA,LIBERTY MEDIA CORP,4833,1-LAF,10-Q,20250630,Y
1560452,,TEXAS REPUBLIC CAPITAL CORP,6311,4-NON,10-Q,20250630,N
1561032,NHP,"NATIONAL HEALTHCARE PROPERTIES, INC.",6798,4-NON,10-Q,20250630,Y
1561550,DDOG,"DATADOG, INC.",7372,1-LAF,10-Q,20250630,Y
1561680,,"TRI POINTE HOMES, INC.",1531,1-LAF,10-Q,20250630,N
1561894,HASI,"HA SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.",6799,1-LAF,10-Q,20250630,Y
1561921,TELA,"TELA BIO, INC.",3841,4-NON,10-Q,20250630,Y
1562088,DUOL,"DUOLINGO, INC.",7372,1-LAF,10-Q,20250630,Y
1562151,CWGL,"CRIMSON WINE GROUP, LTD",2080,4-NON,10-Q,20250630,Y
1562401,AMH,AMERICAN HOMES 4 RENT,6798,1-LAF,10-Q,20250630,Y
1562463,INBK,FIRST INTERNET BANCORP,6022,2-ACC,10-Q,20250630,Y
1562476,,TAYLOR MORRISON HOME CORP,1531,1-LAF,10-Q,20250630,N
1562528,FBRT,"FRANKLIN BSP REALTY TRUST, INC.",6798,1-LAF,10-Q,20250630,Y
1562733,SNYR,SYNERGY CHC CORP.,2833,4-NON,10-Q,20250630,Y
1563190,COMP,"COMPASS, INC.",7371,1-LAF,10-Q,20250630,Y
1563411,CSTM,CONSTELLIUM SE,3341,1-LAF,10-Q,20250630,Y
1563568,AZIO,"ENVIROTECH VEHICLES, INC.",3714,4-NON,10-Q,20250630,Y
1563577,GRTX,"GALERA THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1563665,HRGN,"HARVARD APPARATUS REGENERATIVE TECHNOLOGY, INC.",3841,4-NON,10-Q,20250630,Y
1563756,,"LIGHTSTONE VALUE PLUS REIT III, INC.",6798,4-NON,10-Q,20250630,N
1563880,TRVI,"TREVI THERAPEUTICS, INC.",2834,4-NON,10-Q,20250630,Y
1563922,,GREENBACKER RENEWABLE ENERGY CO LLC,4911,4-NON,10-Q,20250630,N
1564408,SNAP,SNAP INC,7370,1-LAF,10-Q,20250630,Y
1564708,NWSA,NEWS CORP,2711,1-LAF,10-K,20250630,Y
1564902,PRKS,UNITED PARKS & RESORTS INC.,7990,1-LAF,10-Q,20250630,Y
1565687,INTA,"INTAPP, INC.",7372,1-LAF,10-K,20250630,Y
1566011,,PBF HOLDING CO LLC,2911,4-NON,10-Q,20250630,N
1566044,YARW,VYNE THERAPEUTICS INC.,2834,4-NON,10-Q,20250630,Y
1566610,TONX,"VERB TECHNOLOGY COMPANY, INC.",7200,4-NON,10-Q,20250630,Y
1566826,LGMK,"LOGICMARK, INC.",3842,4-NON,10-Q,20250630,Y
1567094,CNH,CNH INDUSTRIAL N.V.,3531,1-LAF,10-Q,20250630,Y
1567264,INTS,"INTENSITY THERAPEUTICS, INC.",2836,4-NON,10-Q,20250630,Y
1567683,CWEN,"CLEARWAY ENERGY, INC.",4911,1-LAF,10-Q,20250630,Y
1567892,,MALLINCKRODT PLC,2834,4-NON,10-Q,20250630,N
1567900,ALOY,BLACKBOXSTOCKS INC.,1000,4-NON,10-Q,20250630,Y
1567925,,"SILA REALTY TRUST, INC.",6798,1-LAF,10-Q,20250630,N
1568100,PD,"PAGERDUTY, INC.",7372,1-LAF,10-Q,20250731,Y
1568385,BMTM,"BRIGHT MOUNTAIN MEDIA, INC.",7371,4-NON,10-Q,20250630,Y
1568651,OSCR,"OSCAR HEALTH, INC.",6324,1-LAF,10-Q,20250630,Y
1568969,LOTT,"APPYEA, INC",7371,4-NON,10-Q,20250630,Y
1569187,AHRT,"ARMADA HOFFLER PROPERTIES, INC.",6500,1-LAF,10-Q,20250630,Y
1569345,CXM,"SPRINKLR, INC.",7372,1-LAF,10-Q,20250731,Y
1569994,WSBF,"WATERSTONE FINANCIAL, INC.",6035,2-ACC,10-Q,20250630,Y
1570132,ANVI,"ANVI GLOBAL HOLDINGS, INC.",5400,4-NON,10-Q,20250531,Y
1570562,EOLS,"EVOLUS, INC.",2834,2-ACC,10-Q,20250630,Y
1570585,LBTYA,LIBERTY GLOBAL LTD.,4841,1-LAF,10-Q,20250630,Y
1570827,VCTR,"VICTORY CAPITAL HOLDINGS, INC.",6282,1-LAF,10-Q,20250630,Y
1570937,PREM,PREMIER AIR CHARTER HOLDINGS INC.,3841,4-NON,10-Q,20250630,Y
1571123,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORP,7373,1-LAF,10-Q,20250731,Y
1571283,REXR,"REXFORD INDUSTRIAL REALTY, INC.",6798,1-LAF,10-Q,20250630,Y
1571776,CHMI,CHERRY HILL MORTGAGE INVESTMENT CORP,6798,2-ACC,10-Q,20250630,Y
1571934,TAOX,TAO SYNERGIES INC.,2834,4-NON,10-Q,20250630,Y
1571949,ICE,"INTERCONTINENTAL EXCHANGE, INC.",6200,1-LAF,10-Q,20250630,Y
1571996,DELL,DELL TECHNOLOGIES INC.,3571,1-LAF,10-Q,20250731,Y
1572334,VABK,VIRGINIA NATIONAL BANKSHARES CORP,6021,4-NON,10-Q,20250630,Y
1572386,GWTI,GREENWAY TECHNOLOGIES INC,2090,4-NON,10-Q,20250630,Y
1572616,GUTS,"FRACTYL HEALTH, INC.",3841,4-NON,10-Q,20250630,Y
1572694,GSBD,"GOLDMAN SACHS BDC, INC.",,1-LAF,10-Q,20250630,Y
1573221,REAL,"THEREALREAL, INC.",5900,2-ACC,10-Q,20250630,Y
1573516,MUSA,MURPHY USA INC.,5500,1-LAF,10-Q,20250630,Y
1574085,BHR,BRAEMAR HOTELS & RESORTS INC.,6798,2-ACC,10-Q,20250630,Y
