ticker,company,month,date,close,adj_close,volume,market_cap_est,pe_trailing_est
HYFM,"Hydrofarm Holdings Group, Inc.",2025-08,2025-08-01,4.639999866485596,4.639999866485596,150800.0,22107799.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2025-09,2025-09-01,3.2899999618530273,3.2899999618530273,735800.0,15675573.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2025-10,2025-10-01,2.2149999141693115,2.2149999141693115,692500.0,10553615.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2025-11,2025-11-01,1.840000033378601,1.840000033378601,336300.0,8766886.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2025-12,2025-12-01,1.5099999904632568,1.5099999904632568,2185200.0,7194564.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-01,2026-01-01,1.4800000190734863,1.4800000190734863,933300.0,7051626.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-02,2026-02-01,1.350000023841858,1.350000023841858,411600.0,6432226.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-03,2026-03-01,1.0199999809265137,1.0199999809265137,1363200.0,4859904.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-04,2026-04-01,1.0099999904632568,1.0099999904632568,696600.0,4812258.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-05,2026-05-01,0.9710000157356262,0.9710000157356262,467700.0,4626438.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-06,2026-06-01,0.8500000238418579,0.8500000238418579,1617400.0,4049920.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-07,2026-07-01,0.5400000214576721,0.5400000214576721,842700.0,2572891.0,
HYFM,"Hydrofarm Holdings Group, Inc.",2026-08,2026-08-01,1.7050000429153442,1.7050000429153442,9400528.0,8123664.0,
HYFT,MindWalk Holdings Corp.,2021-09,2021-09-01,6.21999979019165,6.21999979019165,1850500.0,290547797.0,
HYFT,MindWalk Holdings Corp.,2021-10,2021-10-01,6.570000171661377,6.570000171661377,1659500.0,306896968.0,
HYFT,MindWalk Holdings Corp.,2021-11,2021-11-01,6.0,6.0,1297000.0,280271196.0,
HYFT,MindWalk Holdings Corp.,2021-12,2021-12-01,5.360000133514404,5.360000133514404,1020600.0,250375608.0,
HYFT,MindWalk Holdings Corp.,2022-01,2022-01-01,6.179999828338623,6.179999828338623,754600.0,288679324.0,
HYFT,MindWalk Holdings Corp.,2022-02,2022-02-01,4.929999828338623,4.929999828338623,640900.0,230289491.0,
HYFT,MindWalk Holdings Corp.,2022-03,2022-03-01,5.139999866485596,5.139999866485596,870900.0,240098985.0,
HYFT,MindWalk Holdings Corp.,2022-04,2022-04-01,5.559999942779541,5.559999942779541,668900.0,259717972.0,
HYFT,MindWalk Holdings Corp.,2022-05,2022-05-01,5.730000019073486,5.730000019073486,407300.0,267658993.0,
HYFT,MindWalk Holdings Corp.,2022-06,2022-06-01,3.799999952316284,3.799999952316284,327300.0,177505089.0,
HYFT,MindWalk Holdings Corp.,2022-07,2022-07-01,4.230000019073486,4.230000019073486,272200.0,197591194.0,
HYFT,MindWalk Holdings Corp.,2022-08,2022-08-01,5.329999923706055,5.329999923706055,396700.0,248974242.0,
HYFT,MindWalk Holdings Corp.,2022-09,2022-09-01,3.990000009536743,3.990000009536743,373300.0,186380346.0,
HYFT,MindWalk Holdings Corp.,2022-10,2022-10-01,4.96999979019165,4.96999979019165,294700.0,232157964.0,
HYFT,MindWalk Holdings Corp.,2022-11,2022-11-01,4.940999984741211,4.940999984741211,222800.0,230803329.0,
HYFT,MindWalk Holdings Corp.,2022-12,2022-12-01,5.210000038146973,5.210000038146973,701700.0,243368824.0,
HYFT,MindWalk Holdings Corp.,2023-01,2023-01-01,4.400000095367432,4.400000095367432,529800.0,205532215.0,
HYFT,MindWalk Holdings Corp.,2023-02,2023-02-01,4.039999961853027,4.039999961853027,860800.0,188715937.0,
HYFT,MindWalk Holdings Corp.,2023-03,2023-03-01,2.7699999809265137,2.7699999809265137,1175400.0,129391868.0,
HYFT,MindWalk Holdings Corp.,2023-04,2023-04-01,2.569999933242798,2.569999933242798,726800.0,120049493.0,
HYFT,MindWalk Holdings Corp.,2023-05,2023-05-01,3.1600000858306885,3.1600000858306885,3840800.0,147609501.0,
HYFT,MindWalk Holdings Corp.,2023-06,2023-06-01,2.9600000381469727,2.9600000381469727,740200.0,138267125.0,
HYFT,MindWalk Holdings Corp.,2023-07,2023-07-01,2.5199999809265137,2.5199999809265137,532200.0,117713901.0,
HYFT,MindWalk Holdings Corp.,2023-08,2023-08-01,1.8899999856948853,1.8899999856948853,1353500.0,88285426.0,
HYFT,MindWalk Holdings Corp.,2023-09,2023-09-01,1.8300000429153442,1.8300000429153442,980900.0,85482717.0,
HYFT,MindWalk Holdings Corp.,2023-10,2023-10-01,2.303999900817871,2.303999900817871,1905500.0,107624135.0,
HYFT,MindWalk Holdings Corp.,2023-11,2023-11-01,1.5700000524520874,1.5700000524520874,1264100.0,73337632.0,
HYFT,MindWalk Holdings Corp.,2023-12,2023-12-01,1.7100000381469727,1.7100000381469727,3722100.0,79877293.0,
HYFT,MindWalk Holdings Corp.,2024-01,2024-01-01,1.809999942779541,1.809999942779541,1479900.0,84548475.0,
HYFT,MindWalk Holdings Corp.,2024-02,2024-02-01,1.8450000286102295,1.8450000286102295,2028400.0,86183394.0,
HYFT,MindWalk Holdings Corp.,2024-03,2024-03-01,1.5199999809265137,1.5199999809265137,33493400.0,71002035.0,
HYFT,MindWalk Holdings Corp.,2024-04,2024-04-01,1.2799999713897705,1.2799999713897705,2047600.0,59791187.0,
HYFT,MindWalk Holdings Corp.,2024-05,2024-05-01,1.1089999675750732,1.1089999675750732,1423100.0,51803458.0,
HYFT,MindWalk Holdings Corp.,2024-06,2024-06-01,1.0099999904632568,1.0099999904632568,1772200.0,47178984.0,
HYFT,MindWalk Holdings Corp.,2024-07,2024-07-01,0.7889999747276306,0.7889999747276306,1453900.0,36855661.0,
HYFT,MindWalk Holdings Corp.,2024-08,2024-08-01,0.7549999952316284,0.7549999952316284,2568900.0,35267459.0,
HYFT,MindWalk Holdings Corp.,2024-09,2024-09-01,0.6389999985694885,0.6389999985694885,5243600.0,29848882.0,
HYFT,MindWalk Holdings Corp.,2024-10,2024-10-01,0.47699999809265137,0.47699999809265137,20930700.0,22281560.0,
HYFT,MindWalk Holdings Corp.,2024-11,2024-11-01,0.3799999952316284,0.3799999952316284,7922000.0,17750509.0,
HYFT,MindWalk Holdings Corp.,2024-12,2024-12-01,0.41200000047683716,0.41200000047683716,6459300.0,19245289.0,
HYFT,MindWalk Holdings Corp.,2025-01,2025-01-01,0.4650000035762787,0.4650000035762787,360824800.0,21721018.0,
HYFT,MindWalk Holdings Corp.,2025-02,2025-02-01,0.34299999475479126,0.34299999475479126,60100700.0,16022170.0,
HYFT,MindWalk Holdings Corp.,2025-03,2025-03-01,0.37700000405311584,0.37700000405311584,48021900.0,17610374.0,
HYFT,MindWalk Holdings Corp.,2025-04,2025-04-01,0.43799999356269836,0.43799999356269836,9229300.0,20459797.0,
HYFT,MindWalk Holdings Corp.,2025-05,2025-05-01,0.5699999928474426,0.5699999928474426,6246100.0,26625763.0,
HYFT,MindWalk Holdings Corp.,2025-06,2025-06-01,1.059999942779541,1.059999942779541,97927900.0,49514575.0,
HYFT,MindWalk Holdings Corp.,2025-07,2025-07-01,1.659999966621399,1.659999966621399,47274300.0,77541696.0,
HYFT,MindWalk Holdings Corp.,2025-08,2025-08-01,2.369999885559082,2.369999885559082,35151200.0,110707117.0,
HYFT,MindWalk Holdings Corp.,2025-09,2025-09-01,1.75,1.75,35158400.0,81745766.0,
HYFT,MindWalk Holdings Corp.,2025-10,2025-10-01,1.8700000047683716,1.8700000047683716,13650600.0,87351190.0,
HYFT,MindWalk Holdings Corp.,2025-11,2025-11-01,2.059999942779541,2.059999942779541,6453400.0,96226441.0,
HYFT,MindWalk Holdings Corp.,2025-12,2025-12-01,1.8200000524520874,1.8200000524520874,6767100.0,85015599.0,
HYFT,MindWalk Holdings Corp.,2026-01,2026-01-01,1.6200000047683716,1.6200000047683716,14905400.0,75673223.0,
HYFT,MindWalk Holdings Corp.,2026-02,2026-02-01,1.1299999952316284,1.1299999952316284,6808900.0,52784408.0,
HYFT,MindWalk Holdings Corp.,2026-03,2026-03-01,1.1299999952316284,1.1299999952316284,10282700.0,52784408.0,
HYFT,MindWalk Holdings Corp.,2026-04,2026-04-01,1.190000057220459,1.190000057220459,3960400.0,55587123.0,
HYFT,MindWalk Holdings Corp.,2026-05,2026-05-01,1.7599999904632568,1.7599999904632568,9190600.0,82212884.0,
HYFT,MindWalk Holdings Corp.,2026-06,2026-06-01,1.5800000429153442,1.5800000429153442,8044100.0,73804750.0,
HYFT,MindWalk Holdings Corp.,2026-07,2026-07-01,1.2899999618530273,1.2899999618530273,5919500.0,60258305.0,
HYFT,MindWalk Holdings Corp.,2026-08,2026-08-01,1.3300000429153442,1.3300000429153442,282166.0,62126784.0,
HYMC,Hycroft Mining Holding Corporation,2021-09,2021-09-01,14.899999618530273,14.899999618530273,1117300.0,1388407011.0,0.141
HYMC,Hycroft Mining Holding Corporation,2021-10,2021-10-01,16.600000381469727,16.600000381469727,324840.0,1546815940.0,0.157
HYMC,Hycroft Mining Holding Corporation,2021-11,2021-11-01,7.5,7.5,1136120.0,698862608.0,0.071
HYMC,Hycroft Mining Holding Corporation,2021-12,2021-12-01,6.139999866485596,6.139999866485596,667990.0,572135509.0,0.058
HYMC,Hycroft Mining Holding Corporation,2022-01,2022-01-01,4.099999904632568,4.099999904632568,321770.0,382044883.0,
HYMC,Hycroft Mining Holding Corporation,2022-02,2022-02-01,3.0999999046325684,3.0999999046325684,823840.0,288863202.0,
HYMC,Hycroft Mining Holding Corporation,2022-03,2022-03-01,23.0,23.0,283292090.0,2143178663.0,
HYMC,Hycroft Mining Holding Corporation,2022-04,2022-04-01,14.100000381469727,14.100000381469727,46701440.0,1313861738.0,
HYMC,Hycroft Mining Holding Corporation,2022-05,2022-05-01,13.199999809265137,13.199999809265137,28894030.0,1229998171.0,
HYMC,Hycroft Mining Holding Corporation,2022-06,2022-06-01,11.100000381469727,11.100000381469727,17884100.0,1034316695.0,
HYMC,Hycroft Mining Holding Corporation,2022-07,2022-07-01,10.300000190734863,10.300000190734863,7223580.0,959771332.0,
HYMC,Hycroft Mining Holding Corporation,2022-08,2022-08-01,8.0,8.0,9927460.0,745453448.0,
HYMC,Hycroft Mining Holding Corporation,2022-09,2022-09-01,6.050000190734863,6.050000190734863,15275840.0,563749188.0,
HYMC,Hycroft Mining Holding Corporation,2022-10,2022-10-01,6.900000095367432,6.900000095367432,5180590.0,642953608.0,
HYMC,Hycroft Mining Holding Corporation,2022-11,2022-11-01,7.199999809265137,7.199999809265137,4984430.0,670908085.0,
HYMC,Hycroft Mining Holding Corporation,2022-12,2022-12-01,5.320000171661377,5.320000171661377,5475130.0,495726559.0,
HYMC,Hycroft Mining Holding Corporation,2023-01,2023-01-01,5.989999771118164,5.989999771118164,3971600.0,558158248.0,
HYMC,Hycroft Mining Holding Corporation,2023-02,2023-02-01,3.890000104904175,3.890000104904175,6688020.0,362476749.0,
HYMC,Hycroft Mining Holding Corporation,2023-03,2023-03-01,4.320000171661377,4.320000171661377,17311210.0,402544878.0,
HYMC,Hycroft Mining Holding Corporation,2023-04,2023-04-01,3.7799999713897705,3.7799999713897705,9869150.0,352226752.0,
HYMC,Hycroft Mining Holding Corporation,2023-05,2023-05-01,3.359999895095825,3.359999895095825,5074100.0,313090438.0,
HYMC,Hycroft Mining Holding Corporation,2023-06,2023-06-01,2.950000047683716,2.950000047683716,5941910.0,274885963.0,
HYMC,Hycroft Mining Holding Corporation,2023-07,2023-07-01,4.46999979019165,4.46999979019165,5961260.0,416522095.0,
HYMC,Hycroft Mining Holding Corporation,2023-08,2023-08-01,3.5,3.5,3181120.0,326135884.0,
HYMC,Hycroft Mining Holding Corporation,2023-09,2023-09-01,2.9800000190734863,2.9800000190734863,2837860.0,277681411.0,
HYMC,Hycroft Mining Holding Corporation,2023-10,2023-10-01,2.2200000286102295,2.2200000286102295,4242480.0,206863334.0,
HYMC,Hycroft Mining Holding Corporation,2023-11,2023-11-01,2.140000104904175,2.140000104904175,4617310.0,199408807.0,
HYMC,Hycroft Mining Holding Corporation,2023-12,2023-12-01,2.450000047683716,2.450000047683716,4103500.0,228295123.0,
HYMC,Hycroft Mining Holding Corporation,2024-01,2024-01-01,2.009999990463257,2.009999990463257,3145000.0,187295178.0,
HYMC,Hycroft Mining Holding Corporation,2024-02,2024-02-01,1.8799999952316284,1.8799999952316284,2134700.0,175181560.0,
HYMC,Hycroft Mining Holding Corporation,2024-03,2024-03-01,2.2100000381469727,2.2100000381469727,3357400.0,205931519.0,
HYMC,Hycroft Mining Holding Corporation,2024-04,2024-04-01,3.309999942779541,3.309999942779541,23905500.0,308431359.0,
HYMC,Hycroft Mining Holding Corporation,2024-05,2024-05-01,3.430000066757202,3.430000066757202,7268500.0,319613172.0,
HYMC,Hycroft Mining Holding Corporation,2024-06,2024-06-01,2.4000000953674316,2.4000000953674316,4789400.0,223636043.0,
HYMC,Hycroft Mining Holding Corporation,2024-07,2024-07-01,2.5299999713897705,2.5299999713897705,3219900.0,235749650.0,
HYMC,Hycroft Mining Holding Corporation,2024-08,2024-08-01,2.0999999046325684,2.0999999046325684,3280400.0,195681521.0,
HYMC,Hycroft Mining Holding Corporation,2024-09,2024-09-01,2.5,2.5,3836100.0,232954202.0,
HYMC,Hycroft Mining Holding Corporation,2024-10,2024-10-01,2.390000104904175,2.390000104904175,5216500.0,222704227.0,
HYMC,Hycroft Mining Holding Corporation,2024-11,2024-11-01,2.3399999141693115,2.3399999141693115,5792300.0,218045126.0,
HYMC,Hycroft Mining Holding Corporation,2024-12,2024-12-01,2.2100000381469727,2.2100000381469727,3791100.0,205931519.0,
HYMC,Hycroft Mining Holding Corporation,2025-01,2025-01-01,2.319999933242798,2.319999933242798,3666000.0,216181494.0,
HYMC,Hycroft Mining Holding Corporation,2025-02,2025-02-01,2.3299999237060547,2.3299999237060547,3904600.0,217113310.0,
HYMC,Hycroft Mining Holding Corporation,2025-03,2025-03-01,3.240000009536743,3.240000009536743,4761700.0,301908647.0,
HYMC,Hycroft Mining Holding Corporation,2025-04,2025-04-01,3.450000047683716,3.450000047683716,5858900.0,321476804.0,
HYMC,Hycroft Mining Holding Corporation,2025-05,2025-05-01,3.059999942779541,3.059999942779541,5170800.0,285135939.0,
HYMC,Hycroft Mining Holding Corporation,2025-06,2025-06-01,3.130000114440918,3.130000114440918,16879900.0,291658672.0,
HYMC,Hycroft Mining Holding Corporation,2025-07,2025-07-01,3.259999990463257,3.259999990463257,11656700.0,303772279.0,
HYMC,Hycroft Mining Holding Corporation,2025-08,2025-08-01,4.550000190734863,4.550000190734863,12407600.0,423976666.0,
HYMC,Hycroft Mining Holding Corporation,2025-09,2025-09-01,6.199999809265137,6.199999809265137,25628900.0,577726404.0,
HYMC,Hycroft Mining Holding Corporation,2025-10,2025-10-01,7.599999904632568,7.599999904632568,41700300.0,708180767.0,
HYMC,Hycroft Mining Holding Corporation,2025-11,2025-11-01,11.699999809265137,11.699999809265137,29975800.0,1090225650.0,
HYMC,Hycroft Mining Holding Corporation,2025-12,2025-12-01,23.770000457763672,23.770000457763672,92839800.0,2214928600.0,
HYMC,Hycroft Mining Holding Corporation,2026-01,2026-01-01,37.349998474121094,37.349998474121094,117828300.0,3480335643.0,
HYMC,Hycroft Mining Holding Corporation,2026-02,2026-02-01,50.369998931884766,50.369998931884766,86118100.0,4693561172.0,
HYMC,Hycroft Mining Holding Corporation,2026-03,2026-03-01,35.20000076293945,35.20000076293945,91727300.0,3279995242.0,
HYMC,Hycroft Mining Holding Corporation,2026-04,2026-04-01,36.459999084472656,36.459999084472656,44549100.0,3397404004.0,
HYMC,Hycroft Mining Holding Corporation,2026-05,2026-05-01,33.04999923706055,33.04999923706055,43811300.0,3079654486.0,
HYMC,Hycroft Mining Holding Corporation,2026-06,2026-06-01,23.399999618530273,23.399999618530273,56376000.0,2180451300.0,
HYMC,Hycroft Mining Holding Corporation,2026-07,2026-07-01,19.530000686645508,19.530000686645508,33846800.0,1819838294.0,
HYMC,Hycroft Mining Holding Corporation,2026-08,2026-08-01,22.170000076293945,22.170000076293945,1485014.0,2065837875.0,
HYNE,"Hoyne Bancorp, Inc.",2026-01,2026-01-01,14.345000267028809,14.345000267028809,1218200.0,116150578.0,
HYNE,"Hoyne Bancorp, Inc.",2026-02,2026-02-01,14.510000228881836,14.510000228881836,551800.0,117486572.0,
HYNE,"Hoyne Bancorp, Inc.",2026-03,2026-03-01,14.475000381469727,14.475000381469727,1479800.0,117203181.0,
HYNE,"Hoyne Bancorp, Inc.",2026-04,2026-04-01,15.619999885559082,15.619999885559082,421800.0,126474171.0,
HYNE,"Hoyne Bancorp, Inc.",2026-05,2026-05-01,15.899999618530273,15.899999618530273,409900.0,128741311.0,
HYNE,"Hoyne Bancorp, Inc.",2026-06,2026-06-01,16.739999771118164,16.739999771118164,546600.0,135542740.0,
HYNE,"Hoyne Bancorp, Inc.",2026-07,2026-07-01,16.260000228881836,16.260000228881836,148700.0,131656214.0,
HYNE,"Hoyne Bancorp, Inc.",2026-08,2026-08-01,16.31999969482422,16.31999969482422,3210.0,132142026.0,
HYPD,"Hyperion DeFi, Inc.",2021-09,2021-09-01,392.0,392.0,44287.0,5941836824.0,
HYPD,"Hyperion DeFi, Inc.",2021-10,2021-10-01,305.6000061035156,305.6000061035156,219388.0,4632207576.0,
HYPD,"Hyperion DeFi, Inc.",2021-11,2021-11-01,292.0,292.0,94505.0,4426062124.0,
HYPD,"Hyperion DeFi, Inc.",2021-12,2021-12-01,320.0,320.0,48308.0,4850479040.0,
HYPD,"Hyperion DeFi, Inc.",2022-01,2022-01-01,246.39999389648438,246.39999389648438,27612.0,3734868768.0,
HYPD,"Hyperion DeFi, Inc.",2022-02,2022-02-01,224.0,224.0,26279.0,3395335328.0,
HYPD,"Hyperion DeFi, Inc.",2022-03,2022-03-01,244.0,244.0,22898.0,3698490268.0,
HYPD,"Hyperion DeFi, Inc.",2022-04,2022-04-01,193.60000610351562,193.60000610351562,27727.0,2934539912.0,
HYPD,"Hyperion DeFi, Inc.",2022-05,2022-05-01,186.39999389648438,186.39999389648438,31811.0,2825403948.0,
HYPD,"Hyperion DeFi, Inc.",2022-06,2022-06-01,156.0,156.0,39451.0,2364608532.0,
HYPD,"Hyperion DeFi, Inc.",2022-07,2022-07-01,136.0,136.0,38805.0,2061453592.0,
HYPD,"Hyperion DeFi, Inc.",2022-08,2022-08-01,130.39999389648438,130.39999389648438,71765.0,1976570116.0,
HYPD,"Hyperion DeFi, Inc.",2022-09,2022-09-01,156.39999389648438,156.39999389648438,98947.0,2370671538.0,
HYPD,"Hyperion DeFi, Inc.",2022-10,2022-10-01,172.8000030517578,172.8000030517578,86708.0,2619258728.0,
HYPD,"Hyperion DeFi, Inc.",2022-11,2022-11-01,157.60000610351562,157.60000610351562,44427.0,2388861020.0,
HYPD,"Hyperion DeFi, Inc.",2022-12,2022-12-01,130.39999389648438,130.39999389648438,42921.0,1976570116.0,
HYPD,"Hyperion DeFi, Inc.",2023-01,2023-01-01,188.8000030517578,188.8000030517578,59946.0,2861782680.0,
HYPD,"Hyperion DeFi, Inc.",2023-02,2023-02-01,232.8000030517578,232.8000030517578,60223.0,3528723548.0,
HYPD,"Hyperion DeFi, Inc.",2023-03,2023-03-01,282.3999938964844,282.3999938964844,40197.0,4280547660.0,
HYPD,"Hyperion DeFi, Inc.",2023-04,2023-04-01,425.6000061035156,425.6000061035156,87449.0,6451137216.0,
HYPD,"Hyperion DeFi, Inc.",2023-05,2023-05-01,227.1999969482422,227.1999969482422,239609.0,3443840072.0,
HYPD,"Hyperion DeFi, Inc.",2023-06,2023-06-01,189.60000610351562,189.60000610351562,125825.0,2873908924.0,
HYPD,"Hyperion DeFi, Inc.",2023-07,2023-07-01,170.39999389648438,170.39999389648438,48725.0,2582879996.0,
HYPD,"Hyperion DeFi, Inc.",2023-08,2023-08-01,151.1999969482422,151.1999969482422,80771.0,2291851300.0,
HYPD,"Hyperion DeFi, Inc.",2023-09,2023-09-01,132.8000030517578,132.8000030517578,57519.0,2012948848.0,
HYPD,"Hyperion DeFi, Inc.",2023-10,2023-10-01,104.0,104.0,69405.0,1576405688.0,
HYPD,"Hyperion DeFi, Inc.",2023-11,2023-11-01,113.5999984741211,113.5999984741211,86806.0,1721920036.0,
HYPD,"Hyperion DeFi, Inc.",2023-12,2023-12-01,166.39999389648438,166.39999389648438,116674.0,2522249008.0,
HYPD,"Hyperion DeFi, Inc.",2024-01,2024-01-01,145.60000610351562,145.60000610351562,113661.0,2206968056.0,
HYPD,"Hyperion DeFi, Inc.",2024-02,2024-02-01,173.1999969482422,173.1999969482422,190609.0,2625321734.0,
HYPD,"Hyperion DeFi, Inc.",2024-03,2024-03-01,78.87999725341797,78.87999725341797,402746.0,1195643042.0,
HYPD,"Hyperion DeFi, Inc.",2024-04,2024-04-01,60.08000183105469,60.08000183105469,411361.0,910677468.0,
HYPD,"Hyperion DeFi, Inc.",2024-05,2024-05-01,64.63999938964844,64.63999938964844,272359.0,979796757.0,
HYPD,"Hyperion DeFi, Inc.",2024-06,2024-06-01,47.52000045776367,47.52000045776367,155601.0,720296144.0,
HYPD,"Hyperion DeFi, Inc.",2024-07,2024-07-01,100.0,100.0,315459.0,1515774700.0,
HYPD,"Hyperion DeFi, Inc.",2024-08,2024-08-01,44.0,44.0,804653.0,666940868.0,
HYPD,"Hyperion DeFi, Inc.",2024-09,2024-09-01,41.36000061035156,41.36000061035156,282246.0,626924425.0,
HYPD,"Hyperion DeFi, Inc.",2024-10,2024-10-01,39.20000076293945,39.20000076293945,245685.0,594183694.0,
HYPD,"Hyperion DeFi, Inc.",2024-11,2024-11-01,7.920000076293945,7.920000076293945,3324089.0,120049357.0,
HYPD,"Hyperion DeFi, Inc.",2024-12,2024-12-01,11.680000305175781,11.680000305175781,9749263.0,177042490.0,
HYPD,"Hyperion DeFi, Inc.",2025-01,2025-01-01,2.799999952316284,2.799999952316284,7044431.0,42441691.0,
HYPD,"Hyperion DeFi, Inc.",2025-02,2025-02-01,1.690000057220459,1.690000057220459,5180200.0,25616593.0,
HYPD,"Hyperion DeFi, Inc.",2025-03,2025-03-01,1.100000023841858,1.100000023841858,10021100.0,16673522.0,
HYPD,"Hyperion DeFi, Inc.",2025-04,2025-04-01,1.1200000047683716,1.1200000047683716,844200.0,16976677.0,
HYPD,"Hyperion DeFi, Inc.",2025-05,2025-05-01,1.6699999570846558,1.6699999570846558,67738600.0,25313437.0,
HYPD,"Hyperion DeFi, Inc.",2025-06,2025-06-01,10.380000114440918,10.380000114440918,197238200.0,157337416.0,
HYPD,"Hyperion DeFi, Inc.",2025-07,2025-07-01,8.260000228881836,8.260000228881836,25411000.0,125202994.0,
HYPD,"Hyperion DeFi, Inc.",2025-08,2025-08-01,6.099999904632568,6.099999904632568,10822000.0,92462255.0,
HYPD,"Hyperion DeFi, Inc.",2025-09,2025-09-01,9.579999923706055,9.579999923706055,24171400.0,145211215.0,
HYPD,"Hyperion DeFi, Inc.",2025-10,2025-10-01,6.480000019073486,6.480000019073486,14832600.0,98222201.0,
HYPD,"Hyperion DeFi, Inc.",2025-11,2025-11-01,4.510000228881836,4.510000228881836,6682800.0,68361442.0,
HYPD,"Hyperion DeFi, Inc.",2025-12,2025-12-01,3.559999942779541,3.559999942779541,6405700.0,53961578.0,
HYPD,"Hyperion DeFi, Inc.",2026-01,2026-01-01,3.5199999809265137,3.5199999809265137,7142200.0,53355269.0,
HYPD,"Hyperion DeFi, Inc.",2026-02,2026-02-01,2.819999933242798,2.819999933242798,7766900.0,42744846.0,
HYPD,"Hyperion DeFi, Inc.",2026-03,2026-03-01,3.450000047683716,3.450000047683716,8370600.0,52294228.0,
HYPD,"Hyperion DeFi, Inc.",2026-04,2026-04-01,4.034999847412109,4.034999847412109,7284800.0,61161507.0,
HYPD,"Hyperion DeFi, Inc.",2026-05,2026-05-01,3.5,3.5,12589500.0,53052114.0,
HYPD,"Hyperion DeFi, Inc.",2026-06,2026-06-01,3.140000104904175,3.140000104904175,16415000.0,47595327.0,
HYPD,"Hyperion DeFi, Inc.",2026-07,2026-07-01,2.640000104904175,2.640000104904175,5873900.0,40016454.0,
HYPD,"Hyperion DeFi, Inc.",2026-08,2026-08-01,2.759999990463257,2.759999990463257,234474.0,41835382.0,
HYPR,"Hyperfine, Inc.",2021-09,2021-09-01,9.899999618530273,9.899999618530273,818500.0,,
HYPR,"Hyperfine, Inc.",2021-10,2021-10-01,9.979999542236328,9.979999542236328,2071300.0,,
HYPR,"Hyperfine, Inc.",2021-11,2021-11-01,9.979999542236328,9.979999542236328,3519000.0,,
HYPR,"Hyperfine, Inc.",2021-12,2021-12-01,7.25,7.25,8440100.0,,
HYPR,"Hyperfine, Inc.",2022-01,2022-01-01,4.380000114440918,4.380000114440918,3719400.0,,
HYPR,"Hyperfine, Inc.",2022-02,2022-02-01,3.5999999046325684,3.5999999046325684,3411000.0,,
HYPR,"Hyperfine, Inc.",2022-03,2022-03-01,3.5399999618530273,3.5399999618530273,8647700.0,,
HYPR,"Hyperfine, Inc.",2022-04,2022-04-01,3.4600000381469727,3.4600000381469727,1525200.0,,
HYPR,"Hyperfine, Inc.",2022-05,2022-05-01,2.890000104904175,2.890000104904175,2953100.0,,
HYPR,"Hyperfine, Inc.",2022-06,2022-06-01,2.2300000190734863,2.2300000190734863,3997700.0,,
HYPR,"Hyperfine, Inc.",2022-07,2022-07-01,1.2100000381469727,1.2100000381469727,5795700.0,,
HYPR,"Hyperfine, Inc.",2022-08,2022-08-01,1.340000033378601,1.340000033378601,6890900.0,,
HYPR,"Hyperfine, Inc.",2022-09,2022-09-01,0.8100000023841858,0.8100000023841858,2270200.0,,
HYPR,"Hyperfine, Inc.",2022-10,2022-10-01,0.9100000262260437,0.9100000262260437,4119500.0,,
HYPR,"Hyperfine, Inc.",2022-11,2022-11-01,0.800000011920929,0.800000011920929,2899800.0,,
HYPR,"Hyperfine, Inc.",2022-12,2022-12-01,0.8399999737739563,0.8399999737739563,11142600.0,,
HYPR,"Hyperfine, Inc.",2023-01,2023-01-01,0.9629999995231628,0.9629999995231628,29060000.0,,
HYPR,"Hyperfine, Inc.",2023-02,2023-02-01,1.6100000143051147,1.6100000143051147,46125100.0,,
HYPR,"Hyperfine, Inc.",2023-03,2023-03-01,1.440000057220459,1.440000057220459,11229400.0,,
HYPR,"Hyperfine, Inc.",2023-04,2023-04-01,1.409999966621399,1.409999966621399,2618000.0,,
HYPR,"Hyperfine, Inc.",2023-05,2023-05-01,1.6399999856948853,1.6399999856948853,2956300.0,,
HYPR,"Hyperfine, Inc.",2023-06,2023-06-01,2.1500000953674316,2.1500000953674316,8806500.0,,
HYPR,"Hyperfine, Inc.",2023-07,2023-07-01,2.9100000858306885,2.9100000858306885,19133400.0,,
HYPR,"Hyperfine, Inc.",2023-08,2023-08-01,2.059999942779541,2.059999942779541,4960900.0,,
HYPR,"Hyperfine, Inc.",2023-09,2023-09-01,2.049999952316284,2.049999952316284,2024100.0,,
HYPR,"Hyperfine, Inc.",2023-10,2023-10-01,1.25,1.25,3605800.0,,
HYPR,"Hyperfine, Inc.",2023-11,2023-11-01,1.2799999713897705,1.2799999713897705,3311500.0,,
HYPR,"Hyperfine, Inc.",2023-12,2023-12-01,1.1200000047683716,1.1200000047683716,2460600.0,,
HYPR,"Hyperfine, Inc.",2024-01,2024-01-01,1.0700000524520874,1.0700000524520874,911800.0,,
